ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
575,20070726,20070807,20070802,11439,1,100,7,SO51602,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,26 Jul 07,7 Aug 07,2 Aug 07
214,20070726,20070807,20070802,11439,1,100,7,SO51602,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,26 Jul 07,7 Aug 07,2 Aug 07
579,20070726,20070807,20070802,29401,1,98,10,SO51603,1,1,1,1214.85,1214.85,0,0,755.1508,755.1508,1214.85,97.188,30.3713,,,26 Jul 07,7 Aug 07,2 Aug 07
225,20070726,20070807,20070802,29401,1,98,10,SO51603,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,26 Jul 07,7 Aug 07,2 Aug 07
355,20070727,20070808,20070803,11246,1,100,8,SO51604,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,27 Jul 07,8 Aug 07,3 Aug 07
478,20070727,20070808,20070803,11246,1,100,8,SO51604,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,27 Jul 07,8 Aug 07,3 Aug 07
583,20070727,20070808,20070803,21056,1,98,10,SO51605,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,27 Jul 07,8 Aug 07,3 Aug 07
539,20070727,20070808,20070803,21056,1,98,10,SO51605,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,27 Jul 07,8 Aug 07,3 Aug 07
529,20070727,20070808,20070803,21056,1,98,10,SO51605,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,27 Jul 07,8 Aug 07,3 Aug 07
222,20070727,20070808,20070803,21056,1,98,10,SO51605,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,27 Jul 07,8 Aug 07,3 Aug 07
582,20070727,20070808,20070803,21039,1,98,10,SO51606,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,27 Jul 07,8 Aug 07,3 Aug 07
580,20070727,20070808,20070803,16799,1,100,4,SO51607,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,27 Jul 07,8 Aug 07,3 Aug 07
587,20070727,20070808,20070803,13744,1,100,1,SO51608,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,27 Jul 07,8 Aug 07,3 Aug 07
484,20070727,20070808,20070803,13744,1,100,1,SO51608,2,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,27 Jul 07,8 Aug 07,3 Aug 07
590,20070727,20070808,20070803,13746,1,100,4,SO51609,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,27 Jul 07,8 Aug 07,3 Aug 07
528,20070727,20070808,20070803,13746,1,100,4,SO51609,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
536,20070727,20070808,20070803,13746,1,100,4,SO51609,3,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,27 Jul 07,8 Aug 07,3 Aug 07
480,20070727,20070808,20070803,13746,1,100,4,SO51609,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,27 Jul 07,8 Aug 07,3 Aug 07
363,20070727,20070808,20070803,11021,1,100,1,SO51610,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,27 Jul 07,8 Aug 07,3 Aug 07
485,20070727,20070808,20070803,11021,1,100,1,SO51610,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,27 Jul 07,8 Aug 07,3 Aug 07
487,20070727,20070808,20070803,11021,1,100,1,SO51610,3,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,27 Jul 07,8 Aug 07,3 Aug 07
584,20070727,20070808,20070803,18902,1,6,9,SO51611,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,27 Jul 07,8 Aug 07,3 Aug 07
479,20070727,20070808,20070803,18902,1,6,9,SO51611,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
477,20070727,20070808,20070803,18902,1,6,9,SO51611,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
488,20070727,20070808,20070803,18902,1,6,9,SO51611,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,27 Jul 07,8 Aug 07,3 Aug 07
355,20070727,20070808,20070803,11005,1,6,9,SO51612,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,27 Jul 07,8 Aug 07,3 Aug 07
537,20070727,20070808,20070803,11005,1,6,9,SO51612,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,27 Jul 07,8 Aug 07,3 Aug 07
528,20070727,20070808,20070803,11005,1,6,9,SO51612,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
480,20070727,20070808,20070803,11005,1,6,9,SO51612,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,27 Jul 07,8 Aug 07,3 Aug 07
586,20070727,20070808,20070803,16098,13,19,6,SO51613,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,27 Jul 07,8 Aug 07,3 Aug 07
479,20070727,20070808,20070803,16098,1,19,6,SO51613,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
477,20070727,20070808,20070803,16098,1,19,6,SO51613,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
586,20070727,20070808,20070803,26308,13,100,1,SO51614,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,27 Jul 07,8 Aug 07,3 Aug 07
490,20070727,20070808,20070803,26308,1,100,1,SO51614,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,27 Jul 07,8 Aug 07,3 Aug 07
563,20070727,20070808,20070803,24420,14,100,1,SO51615,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,27 Jul 07,8 Aug 07,3 Aug 07
482,20070727,20070808,20070803,24420,1,100,1,SO51615,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
606,20070727,20070808,20070803,21466,1,100,1,SO51616,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,27 Jul 07,8 Aug 07,3 Aug 07
479,20070727,20070808,20070803,21466,1,100,1,SO51616,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
477,20070727,20070808,20070803,21466,1,100,1,SO51616,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
480,20070727,20070808,20070803,21466,1,100,1,SO51616,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,27 Jul 07,8 Aug 07,3 Aug 07
605,20070727,20070808,20070803,22441,1,100,8,SO51617,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,27 Jul 07,8 Aug 07,3 Aug 07
479,20070727,20070808,20070803,22441,1,100,8,SO51617,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
477,20070727,20070808,20070803,22441,1,100,8,SO51617,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,27 Jul 07,8 Aug 07,3 Aug 07
214,20070727,20070808,20070803,22441,1,100,8,SO51617,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,27 Jul 07,8 Aug 07,3 Aug 07
225,20070727,20070808,20070803,22441,1,100,8,SO51617,5,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,27 Jul 07,8 Aug 07,3 Aug 07
604,20070727,20070808,20070803,28757,1,100,7,SO51618,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,27 Jul 07,8 Aug 07,3 Aug 07
583,20070728,20070809,20070804,20832,1,98,10,SO51619,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,28 Jul 07,9 Aug 07,4 Aug 07
231,20070728,20070809,20070804,20832,1,98,10,SO51619,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,28 Jul 07,9 Aug 07,4 Aug 07
583,20070728,20070809,20070804,21040,1,98,10,SO51620,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,28 Jul 07,9 Aug 07,4 Aug 07
539,20070728,20070809,20070804,21040,1,98,10,SO51620,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,,28 Jul 07,9 Aug 07,4 Aug 07
529,20070728,20070809,20070804,21040,1,98,10,SO51620,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,28 Jul 07,9 Aug 07,4 Aug 07
488,20070728,20070809,20070804,21040,1,98,10,SO51620,4,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,28 Jul 07,9 Aug 07,4 Aug 07
590,20070728,20070809,20070804,17949,1,100,7,SO51621,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,28 Jul 07,9 Aug 07,4 Aug 07
237,20070728,20070809,20070804,17949,1,100,7,SO51621,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,28 Jul 07,9 Aug 07,4 Aug 07
597,20070728,20070809,20070804,14927,1,100,8,SO51622,1,1,1,539.99,539.99,0,0,294.5797,294.5797,539.99,43.1992,13.4998,,,28 Jul 07,9 Aug 07,4 Aug 07
485,20070728,20070809,20070804,14927,1,100,8,SO51622,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,28 Jul 07,9 Aug 07,4 Aug 07
228,20070728,20070809,20070804,14927,1,100,8,SO51622,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,28 Jul 07,9 Aug 07,4 Aug 07
378,20070728,20070809,20070804,22445,1,100,7,SO51623,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,28 Jul 07,9 Aug 07,4 Aug 07
540,20070728,20070809,20070804,22445,1,100,7,SO51623,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,28 Jul 07,9 Aug 07,4 Aug 07
529,20070728,20070809,20070804,22445,1,100,7,SO51623,3,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,28 Jul 07,9 Aug 07,4 Aug 07
480,20070728,20070809,20070804,22445,2,100,7,SO51623,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,28 Jul 07,9 Aug 07,4 Aug 07
484,20070728,20070809,20070804,22445,1,100,7,SO51623,5,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,28 Jul 07,9 Aug 07,4 Aug 07
372,20070728,20070809,20070804,21857,1,98,10,SO51624,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,28 Jul 07,9 Aug 07,4 Aug 07
225,20070728,20070809,20070804,21857,1,98,10,SO51624,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,,28 Jul 07,9 Aug 07,4 Aug 07
214,20070728,20070809,20070804,21857,1,98,10,SO51624,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,28 Jul 07,9 Aug 07,4 Aug 07
593,20070728,20070809,20070804,18957,1,100,1,SO51625,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,28 Jul 07,9 Aug 07,4 Aug 07
485,20070728,20070809,20070804,18957,1,100,1,SO51625,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,28 Jul 07,9 Aug 07,4 Aug 07
480,20070728,20070809,20070804,18957,1,100,1,SO51625,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,28 Jul 07,9 Aug 07,4 Aug 07
593,20070728,20070809,20070804,15554,1,100,4,SO51626,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,28 Jul 07,9 Aug 07,4 Aug 07
478,20070728,20070809,20070804,15554,1,100,4,SO51626,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,28 Jul 07,9 Aug 07,4 Aug 07
563,20070728,20070809,20070804,28206,1,6,9,SO51627,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,28 Jul 07,9 Aug 07,4 Aug 07
477,20070728,20070809,20070804,28206,1,6,9,SO51627,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,28 Jul 07,9 Aug 07,4 Aug 07
479,20070728,20070809,20070804,28206,1,6,9,SO51627,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,28 Jul 07,9 Aug 07,4 Aug 07
584,20070728,20070809,20070804,19269,1,6,9,SO51628,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,28 Jul 07,9 Aug 07,4 Aug 07
355,20070728,20070809,20070804,11444,1,6,9,SO51629,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,28 Jul 07,9 Aug 07,4 Aug 07
485,20070728,20070809,20070804,11444,1,6,9,SO51629,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,,28 Jul 07,9 Aug 07,4 Aug 07
217,20070728,20070809,20070804,11444,1,6,9,SO51629,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,28 Jul 07,9 Aug 07,4 Aug 07
382,20070728,20070809,20070804,19199,1,100,4,SO51630,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,28 Jul 07,9 Aug 07,4 Aug 07
479,20070728,20070809,20070804,19199,1,100,4,SO51630,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,28 Jul 07,9 Aug 07,4 Aug 07
477,20070728,20070809,20070804,19199,1,100,4,SO51630,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,28 Jul 07,9 Aug 07,4 Aug 07
386,20070728,20070809,20070804,19211,1,100,4,SO51631,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,28 Jul 07,9 Aug 07,4 Aug 07
384,20070728,20070809,20070804,19422,1,100,8,SO51632,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,28 Jul 07,9 Aug 07,4 Aug 07
382,20070728,20070809,20070804,19326,1,100,7,SO51633,1,1,1,1120.49,1120.49,0,0,713.0798,713.0798,1120.49,89.6392,28.0123,,,28 Jul 07,9 Aug 07,4 Aug 07
565,20070728,20070809,20070804,14264,1,6,9,SO51634,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,,28 Jul 07,9 Aug 07,4 Aug 07
479,20070728,20070809,20070804,14264,1,6,9,SO51634,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,28 Jul 07,9 Aug 07,4 Aug 07
378,20070729,20070810,20070805,18242,1,6,9,SO51635,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,29 Jul 07,10 Aug 07,5 Aug 07
540,20070729,20070810,20070805,18242,1,6,9,SO51635,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,,29 Jul 07,10 Aug 07,5 Aug 07
471,20070729,20070810,20070805,18242,1,6,9,SO51635,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,29 Jul 07,10 Aug 07,5 Aug 07
529,20070729,20070810,20070805,18242,1,6,9,SO51635,4,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,,29 Jul 07,10 Aug 07,5 Aug 07
380,20070729,20070810,20070805,18238,1,6,9,SO51636,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,29 Jul 07,10 Aug 07,5 Aug 07
479,20070729,20070810,20070805,18238,1,6,9,SO51636,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,29 Jul 07,10 Aug 07,5 Aug 07
581,20070729,20070810,20070805,24102,1,100,8,SO51637,1,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,,,29 Jul 07,10 Aug 07,5 Aug 07
490,20070729,20070810,20070805,24102,1,100,8,SO51637,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,29 Jul 07,10 Aug 07,5 Aug 07
463,20070729,20070810,20070805,24102,1,100,8,SO51637,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,29 Jul 07,10 Aug 07,5 Aug 07
588,20070729,20070810,20070805,13778,1,100,8,SO51638,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,29 Jul 07,10 Aug 07,5 Aug 07
237,20070729,20070810,20070805,13778,1,100,8,SO51638,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
590,20070729,20070810,20070805,15630,1,98,10,SO51639,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,29 Jul 07,10 Aug 07,5 Aug 07
536,20070729,20070810,20070805,15630,1,98,10,SO51639,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,,29 Jul 07,10 Aug 07,5 Aug 07
528,20070729,20070810,20070805,15630,1,98,10,SO51639,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
480,20070729,20070810,20070805,15630,1,98,10,SO51639,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,29 Jul 07,10 Aug 07,5 Aug 07
590,20070729,20070810,20070805,20722,1,100,8,SO51640,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,,29 Jul 07,10 Aug 07,5 Aug 07
231,20070729,20070810,20070805,20722,1,100,8,SO51640,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
359,20070729,20070810,20070805,11339,1,100,7,SO51641,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
214,20070729,20070810,20070805,11339,1,100,7,SO51641,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,29 Jul 07,10 Aug 07,5 Aug 07
355,20070729,20070810,20070805,12384,1,100,8,SO51642,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,29 Jul 07,10 Aug 07,5 Aug 07
487,20070729,20070810,20070805,12384,1,100,8,SO51642,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
490,20070729,20070810,20070805,12384,1,100,8,SO51642,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,,29 Jul 07,10 Aug 07,5 Aug 07
374,20070729,20070810,20070805,19361,1,98,10,SO51643,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,29 Jul 07,10 Aug 07,5 Aug 07
222,20070729,20070810,20070805,19361,1,98,10,SO51643,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,29 Jul 07,10 Aug 07,5 Aug 07
374,20070729,20070810,20070805,12131,2,100,7,SO51644,1,1,1,2443.35,2443.35,0,0,1554.9479,1554.9479,2443.35,195.468,61.0838,,,29 Jul 07,10 Aug 07,5 Aug 07
594,20070729,20070810,20070805,15552,1,100,1,SO51645,1,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
478,20070729,20070810,20070805,15552,1,100,1,SO51645,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
477,20070729,20070810,20070805,15552,1,100,1,SO51645,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
472,20070729,20070810,20070805,15552,1,100,1,SO51645,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,,29 Jul 07,10 Aug 07,5 Aug 07
359,20070729,20070810,20070805,11064,1,100,4,SO51646,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
478,20070729,20070810,20070805,11064,1,100,4,SO51646,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
363,20070729,20070810,20070805,11144,2,100,1,SO51647,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
487,20070729,20070810,20070805,11144,1,100,1,SO51647,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
237,20070729,20070810,20070805,11144,2,100,1,SO51647,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
363,20070729,20070810,20070805,11145,1,100,1,SO51648,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
478,20070729,20070810,20070805,11145,1,100,1,SO51648,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
477,20070729,20070810,20070805,11145,1,100,1,SO51648,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
359,20070729,20070810,20070805,11124,1,6,9,SO51649,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
478,20070729,20070810,20070805,11124,1,6,9,SO51649,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,,29 Jul 07,10 Aug 07,5 Aug 07
477,20070729,20070810,20070805,11124,1,6,9,SO51649,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
361,20070729,20070810,20070805,11011,1,6,9,SO51650,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
357,20070729,20070810,20070805,11077,2,6,9,SO51651,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,29 Jul 07,10 Aug 07,5 Aug 07
487,20070729,20070810,20070805,11077,1,6,9,SO51651,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,,29 Jul 07,10 Aug 07,5 Aug 07
353,20070729,20070810,20070805,11450,1,6,9,SO51652,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,,29 Jul 07,10 Aug 07,5 Aug 07
528,20070729,20070810,20070805,11450,1,6,9,SO51652,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
537,20070729,20070810,20070805,11450,1,6,9,SO51652,3,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,,29 Jul 07,10 Aug 07,5 Aug 07
480,20070729,20070810,20070805,11450,1,6,9,SO51652,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,,29 Jul 07,10 Aug 07,5 Aug 07
484,20070729,20070810,20070805,11450,1,6,9,SO51652,5,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,,29 Jul 07,10 Aug 07,5 Aug 07
562,20070729,20070810,20070805,29137,1,19,6,SO51653,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,29 Jul 07,10 Aug 07,5 Aug 07
214,20070729,20070810,20070805,29137,1,19,6,SO51653,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,,29 Jul 07,10 Aug 07,5 Aug 07
561,20070729,20070810,20070805,24433,1,100,4,SO51654,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,,29 Jul 07,10 Aug 07,5 Aug 07
541,20070729,20070810,20070805,24433,1,100,4,SO51654,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,,29 Jul 07,10 Aug 07,5 Aug 07
530,20070729,20070810,20070805,24433,1,100,4,SO51654,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,,29 Jul 07,10 Aug 07,5 Aug 07
467,20070729,20070810,20070805,24433,1,100,4,SO51654,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,,29 Jul 07,10 Aug 07,5 Aug 07
606,20070729,20070810,20070805,21576,1,100,1,SO51655,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,29 Jul 07,10 Aug 07,5 Aug 07
479,20070729,20070810,20070805,21576,1,100,1,SO51655,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,,29 Jul 07,10 Aug 07,5 Aug 07
605,20070729,20070810,20070805,24661,1,19,6,SO51656,1,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,,,29 Jul 07,10 Aug 07,5 Aug 07
